source_uid,domain,release_id,source_split,source_id,raw_sha256,canonical_pixel_sha256,canonical_status,canonical_rejection_reason,independence_certified,group_id,study_split,primary_group_representative
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:cd61005e-cdbe-4a92-91cd-d9d48bf7a249,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,cd61005e-cdbe-4a92-91cd-d9d48bf7a249,927c7f8897d9dca717b6e5f2b5d1d3b4fb487e34d1cb8a117752b2f9d22c777b,29a533f652c27806b1ea1dcbd5e07dad32b0fdf77e0a33b93907a1865b5372f4,canonical_pass,,false,0628a9e6b39b40950acbd5c9294a10243c2b8dca1fde2c7614c6a7ccff41c068,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:cf1f4b97-268e-4575-be76-4f3fab413a0d,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,cf1f4b97-268e-4575-be76-4f3fab413a0d,150cd11ae13c0e6347ba131e215d1f46db387d2cf8a1eab801ab19e0869a7f94,91d8ed9a57ed3888287673f42863bbfc784d0e5312c9971e8189b302a41d463e,canonical_pass,,false,12a970a114d7dcc001e37065eecbaf0ac1c1156c3d4876dcd64470fc4d802045,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:cf27ce1a-f4f8-4fca-950e-939264975a16,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,cf27ce1a-f4f8-4fca-950e-939264975a16,90655a22e619125f57b2b401ca42097e416c8155babeb4a6171e2e7b33e9e35b,e80ec482cb92a3d08df44ef75cb0a5832a0b7c242e216640d7210c2ca4fb4de1,canonical_pass,,false,11b302141348c9e9635b75853f05b55c069a3f40aac3659c02766db0b85f723c,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d0994695-0d4b-49a2-adb5-1e962de69457,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d0994695-0d4b-49a2-adb5-1e962de69457,baf144ec5fea8f2e8579b28b20b0ffcd33ccc467da8848a361d64e16990f7200,567fa859833abaae20303b8f6f2268dfcb5c632fff3b7b820dc88e1038f2ceb4,canonical_pass,,false,494ec0dae3b1c0befc33491737f9652530b2eeaa20cdf58c5e1fcdebd15dfa24,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d158e03b-8249-4959-a90b-941dbafd9862,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d158e03b-8249-4959-a90b-941dbafd9862,06ac502fa6d23f1da53ad62628a5ed18a67f4fd9c9ffb91321e5f384564460ca,707fb35c2a09e3942aecab5f018710940cc98bed5e34ff713baf89295cc2e24a,canonical_pass,,false,40df5a487a5ed9096af5b02b41d84d6a770506961c186c99bb81af8e73513bc4,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d27f2efb-71d3-412a-847f-82363c12f1ed,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d27f2efb-71d3-412a-847f-82363c12f1ed,55d8d86a9dd163c00973f7b18e6de7abe02b1a90316a44e411bc7bb64f6e678f,7436dc506847a17f601a66b3167e196a4313de7988089f3203c770c522ef6a04,canonical_pass,,false,31ce3768dc0d89a175627c93620d423f9068ffbc8f010e627ce771a87e3747de,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d2ca468c-3535-4fa8-848d-f16b6f63c9c9,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d2ca468c-3535-4fa8-848d-f16b6f63c9c9,46352c9d83427cf8dbebf2276889b38e04b9ea3c748d91fb1d918bd3442bd7a6,fef1d58e1c354d796775bdc0a3632f3d2f2f92cf05c0e294930d938b2a4c1eb8,canonical_pass,,false,d1ad66df0c657cb92e61cd40374b1b6935046bcfb394b4277020c27b22594691,validation,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d36d18bc-e828-492d-b728-d0f366b17551,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d36d18bc-e828-492d-b728-d0f366b17551,7dbd177d1e077a1643f2253afffec9ab10fb7cd92f16e682c677fc0e537d3858,7ce2461cbd12d3bdf8866f8f401dd0be49df338b4ffb58542c633100a3e3fffa,canonical_pass,,false,16eb9c7a75a2ba54fc58e8517d8bc036827238860db2a6760827b8d5fe7119d7,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d4311d76-7850-4c50-8f65-aa971a034509,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d4311d76-7850-4c50-8f65-aa971a034509,0c792bd5c7e15337ba6a36c1ab47dfaa903d8fef65ab93aa3b405d79f912687f,389c90a677b06c935b7f0faaf8faf8981fffe628dcecd863883df01c00965c1d,canonical_pass,,false,9530c3317481b7d0578a4407ce2ea1751856119de781d71ffc3168d926a00a74,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d522a4ce-3984-4b0c-9897-403e3a5298cf,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d522a4ce-3984-4b0c-9897-403e3a5298cf,e8c8e17b01e49603a620988cec75e23d1e0eb36ad0d3fdc4c059475196be55dd,19b0b6f713a6dad3678388b42883e035748eb4557c1acaf96f589f3fd3961e61,canonical_pass,,false,3cd2c5b24067be83ecb790495262a8dc8e9b6b08ed4698bf8a546666e37dfbcb,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d60e8d5e-c85e-447c-987b-774aa4d29a96,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d60e8d5e-c85e-447c-987b-774aa4d29a96,eb33880ed97b825bd8969bd536e4834616772883e87d168ea36971c2ba00f2c2,184a42a41b5fba5c455da5bc7760de08e5699a41b555d19f77cc09360d09daf2,canonical_pass,,false,8457352ecd042bc0353c7c08ef39cfffa74871602407e73f6c4b14738a760a32,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d647420d-3c69-4aae-a4ad-994a23a2bb86,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d647420d-3c69-4aae-a4ad-994a23a2bb86,7034da2d1e3fc5d101a99ce9b23d831e510ac49a48fc5f8e3afd4b2a2f89d2f3,1b774f5c5cf08451f647e27c6c02b0853a6c67cdc18643fc871afa955bda80b6,canonical_pass,,false,6005593aad2453e12f982aa7294b827aae558cdcb4c81b34f1d63d5d94c89314,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d7966c78-b153-45ca-b173-3ca80e80de6c,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d7966c78-b153-45ca-b173-3ca80e80de6c,66f58844bb5f7030135d122ebeff182fd7a90644e387a35465f9b9be9e087ff5,273760438432f7dc14047292fdb0bef48201e3c5ddf0e91758b081bd04d05568,canonical_pass,,false,40df5a487a5ed9096af5b02b41d84d6a770506961c186c99bb81af8e73513bc4,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d841feba-1289-44d5-8d4d-052a12145065,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d841feba-1289-44d5-8d4d-052a12145065,887585e6540549925afec74785be03df8de279f0f910b4bf21c72b912f06ede7,fa6a76441f9fc76d0d09b87aeb31a151d1fd0612c9e2af9056d0cc25c3e17c34,canonical_pass,,false,3cd2c5b24067be83ecb790495262a8dc8e9b6b08ed4698bf8a546666e37dfbcb,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:d8454d7a-cad4-4de7-8af1-1bbf5aeac85d,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,d8454d7a-cad4-4de7-8af1-1bbf5aeac85d,2ad59b99369ab52ee809b79085a5acf17ce2f6b5cc037885c0c7ada4411f91ea,16c2f74fbc9a441aea35615ae01465f455b4b10cc1bb0bb6e8b52ac5ffa83208,canonical_pass,,false,cb831afbbd1aea2a506a3574b7cef2764cfe0176b80428b04f74c29506181f60,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:da6294be-f5a4-44d6-9dbc-79689cf0ec1b,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,da6294be-f5a4-44d6-9dbc-79689cf0ec1b,eb2912c8e9e3efc3d1a0066ac5f88bae5c14e0668f1325d656bc3ccfa27475ba,5e41785440d0b4f18bf66fadc687ac8fa318d21278177139b25319dcb1cbc186,canonical_pass,,false,86e329ad22c4506307a48415d6285c69c3d2008b53fa1c37233d7b05eaa04dea,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:daefd2b0-c2b7-4a6b-b8f8-c0d636608f30,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,daefd2b0-c2b7-4a6b-b8f8-c0d636608f30,e66f53817f326a944a11b499b6c25282471a5acce3dc38272dbaa3d1e2b1d17c,ef996d0cffe99ec8a0417a1d2491f26fe0d29643e36adf649afde0cbdb273a79,canonical_pass,,false,9b29aea0875e1326d3474851ac0125cb2d9a7079d1e2ea6d97a1888c0e2dd717,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:db716555-a1af-4345-aa1c-c1d84a4a7002,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,db716555-a1af-4345-aa1c-c1d84a4a7002,78a5b4654fc30dc39ad22ddc04bf7c1585a8402469d55401a8ba3e295a462d51,a820b8bce907286cce4e3b2c3b9fe44fbfccbaf8370a0115a76818f2b6342399,canonical_pass,,false,12a970a114d7dcc001e37065eecbaf0ac1c1156c3d4876dcd64470fc4d802045,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:db7427d7-b5a3-4091-ab5b-139d8495dd33,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,db7427d7-b5a3-4091-ab5b-139d8495dd33,2537749ea666ad6866b6f046aa4ba5225d142c96711117be19638847c9e802c2,bb73034054ebe037905f2ed3b4a94020d233b808d9d6a8b4338a970728207563,canonical_pass,,false,9b29aea0875e1326d3474851ac0125cb2d9a7079d1e2ea6d97a1888c0e2dd717,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:dc8b77a3-d4fc-41a4-924e-82ee2aafe052,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,dc8b77a3-d4fc-41a4-924e-82ee2aafe052,6b2299d110a6c5ca01ad9e4d6a4ee076c0fb35215f353ce4b056d31079d2c56d,c1c80a1d3c772f4a8a01a2f3d86c5115450c9ab3cfdf35fe4f5ec46814d3460c,canonical_pass,,false,5cc385c85a7c478a3d9e8d43ea40c5f4bd770b74235442aef3019e0ece5f89f8,development,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:dd855d47-0117-4c52-99cf-2064de564cfa,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,dd855d47-0117-4c52-99cf-2064de564cfa,00f25947a531be48c32016edbdd9bc5535cade388cc112d93e4d032138e217f0,98ec7c1c5ce15110ec0828050726252c740d63106c0823c1c20740a96cdc2e76,canonical_pass,,false,9289ab6cf9fff2a8b6c0aadc5c928262e5ceff86148b48f5763c8c5784f1367e,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:dda2d9e5-de84-4f2c-ad77-a0bc9512767c,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,dda2d9e5-de84-4f2c-ad77-a0bc9512767c,0ae36028af9bbb8bd5db65e2503da7728d6cc62b986acd3cab01fb426a4ebeef,026c7be1a0c85785940fd1130296d59cc59371483b49c49ff2e8a5cd98a0c002,canonical_pass,,false,0be767fa32841ed39d4f60013a6e2e98e8e270d3bb0f36f95ec06a268b5291e6,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:de3b19b2-b851-4bc3-b3ff-5020cd241808,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,de3b19b2-b851-4bc3-b3ff-5020cd241808,7721cb001bf3f97c232564a9b6374851bcc06e61e8958456e2e8271b75dc8853,ac4d0fbef7004f37f6296300a7187f897711255848a59b66e412fd1fe0ba788b,canonical_pass,,false,274326b65fbdcf7997f3499d9fd87bb2cefc2df640e0e4d3b9ff02fbf9694d2d,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:df2e1aeb-89b1-4b49-911a-19549317d2fe,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,df2e1aeb-89b1-4b49-911a-19549317d2fe,aac027800c4d98dbbe50cc248156d10dce4fadf3e9760801e650cf892ba996ac,60d1b2b477e492d3da668c60208278c3ff815af0ca804d2656d0c7d78e02825a,canonical_pass,,false,38738726e4198f0895a3f3955ff4b1b6f368f5571bc76f3b6b5f3bf5a33d0c55,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:e13e1108-9056-4821-a2b1-24f665b6d5c1,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,e13e1108-9056-4821-a2b1-24f665b6d5c1,060ad4ec912c00d6677323cae39b550bd9781e23336423ecdf7fe443e55b9e88,42d777977bb8a8de0cdaf6079224f0cc070e0902b6ecc1a3fff20a5fe488c3f9,canonical_pass,,false,5cc385c85a7c478a3d9e8d43ea40c5f4bd770b74235442aef3019e0ece5f89f8,development,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:e18cbc6f-81f2-43d2-961e-19fb51824a13,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,e18cbc6f-81f2-43d2-961e-19fb51824a13,543eabcc5b236747874c291a298273999099de8278ad354afa4da7dbcc99fb06,242b104583923eac4f682879012b5a5bca5a833830178cc96bb526457303a5a1,canonical_pass,,false,5a2b91ed19711f1803ab5e6a15418d091bb4296dfcecabc24cb0f3b24071f6ef,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:e22ae38e-2e64-48cd-bc04-3fedc0b53950,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,e22ae38e-2e64-48cd-bc04-3fedc0b53950,9e8a8dc860233b2f124c2821cb2097c8e61a9cba83ef3d759157a0a2f7347e00,6454fa74b61734516b9cf6e0dce76d579bc0dba810a60efe787cdf26350c407f,canonical_pass,,false,274326b65fbdcf7997f3499d9fd87bb2cefc2df640e0e4d3b9ff02fbf9694d2d,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:e45821ba-0a5d-4690-ae88-6e673afde1f2,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,e45821ba-0a5d-4690-ae88-6e673afde1f2,3c09cb54066ff12521911773ede35138b296db15645bd446ca8b83c3140da3b9,051d7c33a2087b2e065f80da5bd9b46382e48dfb75dd4b17ad1be8966f7867d3,canonical_pass,,false,d1515de9563ac3f80eca68673b09d5459ba79e7e1ed46c94b4f9767fb37bea0a,development,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:e45e8098-465b-4c9f-a4db-ba17ccadf2cd,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,e45e8098-465b-4c9f-a4db-ba17ccadf2cd,690520ec4373d9d512c3dfa10a68edb76735d1953fa8e25e207c989059419a55,bfc669001eb5763be7e47983f5285218c92b3d6a0045bc7bb197720d5fe2b317,canonical_pass,,false,1aa581052f7f7c23bfd1f41469b6bfd1d261a2dd33b4855444a9190a25d1fe51,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:e5543f21-69a2-4886-946f-2b3a59cbe349,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,e5543f21-69a2-4886-946f-2b3a59cbe349,4e8da1e336d315ec0650724eaa341ab038f0386fc71af7838172ec04f0e4e8f0,1eaa60c2c701110c25e77efe986f3b0561cc1b80fce7fd00353772c687dbcb8d,canonical_pass,,false,6360c34d189791d80af0143ea2e3b5e79d47b790f554d3ffb66d135dd9c5b7db,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:e7a253c1-ac24-400b-88bb-272d4589cf7c,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,e7a253c1-ac24-400b-88bb-272d4589cf7c,a127e0528039eef110d7a55b3d7ca64376d77a95d149cee8564fd10cec9a3b4d,dfd7389888634b4c7c88da0391d1d1dd2a39f728f01ee29441ce26ec97ed9b0d,canonical_pass,,false,80f185a1e8fb66adc323f537b241a5d80fb476b191336c31d20ec36dd49bd0d3,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:e90d2c2b-52ba-4cdb-b920-0a5b8d1e07fa,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,e90d2c2b-52ba-4cdb-b920-0a5b8d1e07fa,7553bb3f4a0b80ffe13a8f1f313ff058521823711d00cacf46e5fb255a2b9fb4,81fe51901e1aa2769b22100ba7be372cdfce396607ac84dd2accc6eccf560c79,canonical_pass,,false,c8310e3c79e42cd0caba2f8655f887f16f78735ab26d53de1a32e6fb49a7970a,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:e9c4c99b-e4d7-41eb-9445-cb1c5cf327a9,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,e9c4c99b-e4d7-41eb-9445-cb1c5cf327a9,b9c9e95ede334c0934fa111bbefe88a805b2c9962ae9e876b6dc0a3cea9f0d1e,a585537576c2da2097915a4b0fe3444069878ed3c57e61b0cf925326f03fa3bf,canonical_pass,,false,014bc8a4eb9739a6adc28aebe634d399f3133aa2aa187e4ecbf8c30d08daae9f,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:eb7fa045-023a-4e6f-8ca9-073f34afbd69,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,eb7fa045-023a-4e6f-8ca9-073f34afbd69,9ddafc187e33bedb369f4cf14ffe16f82077818a75bade3cc82d9ce17923194d,04cc686dd8af02a827a1fa4a490307a8598f09bf2ce0c37c650cddbfdb2cb37d,canonical_pass,,false,d1515de9563ac3f80eca68673b09d5459ba79e7e1ed46c94b4f9767fb37bea0a,development,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:ebbe219c-501f-4946-a56b-ceb2e195e564,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,ebbe219c-501f-4946-a56b-ceb2e195e564,ddac3dbb4d209dfb275bb26187cb7a008d94b58507c253736a02c822cde6904b,e01b742418722098e88acadd4368d71b74a01f3ce6aa928ce4efdbc14affafe1,canonical_pass,,false,debf22b5ad0aa7c919eb57b473468648f0c221ef9cc6244070f40c75a692220f,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:ed3df9ee-0565-425f-bf81-356520300e3d,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,ed3df9ee-0565-425f-bf81-356520300e3d,7515742e2b40858a0368c97128b1906e02d56e0cb6f22161b7c5c69354c977a1,c3238a884191e87233d07fdad9ff8b04668ab19ee35d7b3ed3edb317225e52f3,canonical_pass,,false,6005593aad2453e12f982aa7294b827aae558cdcb4c81b34f1d63d5d94c89314,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:ed976a58-5b6a-4549-aff8-ea1364e98096,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,ed976a58-5b6a-4549-aff8-ea1364e98096,75d33c6429417d5a9b55d669aad59acba9b0303327c887bc07898daec754fa16,6ce4c1ea7ffb69ad5231af5fed58400245a1bd222d2e8563c9584f35c718ac75,canonical_pass,,false,36c8e12b29f98548e1e62afc31a48aa583f7df8dc3f16df1db24589d342f0f17,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:edb33dec-8c3b-45c3-869d-51d138765972,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,edb33dec-8c3b-45c3-869d-51d138765972,58061814a0a0a89d00fdcb024c83df8e0d35ed45f1fa806472c9bbd66ccc15e9,fba576c411f8971845cc49c0a9ac2ed8cbd19675dd78fec8b775c10a6ff17161,canonical_pass,,false,16eb9c7a75a2ba54fc58e8517d8bc036827238860db2a6760827b8d5fe7119d7,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:edff7574-7e1f-4cda-b04a-54b862183d77,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,edff7574-7e1f-4cda-b04a-54b862183d77,53fc074ea6a6c17b8aa2bced63c5a4067b62155d2a4ebaf6296a9cbe4391bda8,ad485161c018e5558a6e302f2de04b2322302be82b815d5645f6f68f5a709b82,canonical_pass,,false,1e2e859918a0a79203fae4cc896342dc6178477141945d096ec8c71039a2a17e,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:ee5a4a2c-e0ed-4e79-85f0-1739d4925022,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,ee5a4a2c-e0ed-4e79-85f0-1739d4925022,5458bb24559dd91111f7c2bc438d48510fee130106e215065b5028db5e5f9e87,1c5b4e7952abc28be9d1ecaf175aa9ccd69bd776a6d53e2e7864c24042e48be3,canonical_pass,,false,3cd2c5b24067be83ecb790495262a8dc8e9b6b08ed4698bf8a546666e37dfbcb,test,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:ee69ae57-c511-4471-b2f8-2249b0e202f6,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,ee69ae57-c511-4471-b2f8-2249b0e202f6,e2ecfe9827649c41b575a8e9c211aaa7c16bb26b5ddf532e55ad34ea74b66462,43d91894a68b611fda48c33db87824cfd95001cdeb8ac9dbbc6d9860524b5f58,canonical_pass,,false,1e2e859918a0a79203fae4cc896342dc6178477141945d096ec8c71039a2a17e,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:ee6cea54-9750-48af-9f3b-0bf1a059fd57,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,ee6cea54-9750-48af-9f3b-0bf1a059fd57,ebea7da5b168a010d5914a0bd1a57c31621e70cd070c06f99fccf44be8edfe64,f9494841d9e1b17d3fb97e0c627357a1272f92f73121f365548abcace5efb843,canonical_pass,,false,5a2b91ed19711f1803ab5e6a15418d091bb4296dfcecabc24cb0f3b24071f6ef,validation,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:ef58a08e-1bff-4746-9d21-077ff7000a53,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,ef58a08e-1bff-4746-9d21-077ff7000a53,884658b4ba525785bbba75497034d691920def351d13a046ffbaaa5f523f7203,e47141407f8e8649e42c0ee9ba461dfe2a52f581ba385c276a57a0c401ff227d,canonical_pass,,false,15b221b6112dc166bb50609ebb5ccff4852a688573c19e5072968ba0bb86b603,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:f0db8396-3ce5-449b-9232-d332c230c99f,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,f0db8396-3ce5-449b-9232-d332c230c99f,02acdc240f6387b9cd54ab3bbb73a6ecf9d32c1ab8f710ea84661d3749c04d97,45b90c1c40a751a79f2105b39e6d1ce4b750b16e07f3a939965f2cba1afdd6f1,canonical_pass,,false,9453535ba9f278807d80e08082238ad459f4dce3492e287f1d12690cf3eb2467,development,false
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:f10ae492-7029-431a-9404-cd206f89c604,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,f10ae492-7029-431a-9404-cd206f89c604,73f73371f64d0901633922755eb33169a7c5dab62ea2df7fefafbb7a9034f21f,02b7f5765de5cea8af667583d47e08069cc429d6cd7da894853338281acbd1f5,canonical_pass,,false,92724a06294218f2327695336de78a5a5318ce1e55275dee76dff37e85a992aa,test,true
diffusiondb:diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f:part-000268:f188804f-ba3d-466f-bb1c-b9550a7bef77,diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,f188804f-ba3d-466f-bb1c-b9550a7bef77,af711db8e76457a1f2d6e3342def711855a4248ca117a381be3f9fca9e618c7a,9c6d71b0a9b650df408c57abd211ff6169c66a6ff53311ad076aa42dda2a502b,canonical_pass,,false,c8310e3c79e42cd0caba2f8655f887f16f78735ab26d53de1a32e6fb49a7970a,test,false
